chrom,start,end
6,115436249,115436761
6,138275938,138276450
6,23391957,23392469
6,43946980,43947492
6,38320013,38320525
6,95339454,95339966
6,164243879,164244391
6,65422332,65422844
6,85698317,85698829
6,141923017,141923529
6,43214470,43214982
6,3993895,3994407
6,4298901,4299413
6,63217714,63218226
6,83927803,83928315
6,120641313,120641825
6,117442676,117443188
6,115699231,115699743
6,7259968,7260480
6,83313858,83314370
6,121094497,121095009
6,99629100,99629612
6,130740081,130740593
6,155422617,155423129
6,109768527,109769039
6,158070431,158070943
6,10956988,10957500
6,90886603,90887115
6,2961441,2961953
6,109048125,109048637
6,144348220,144348732
6,18422450,18422962
6,157039203,157039715
6,16367489,16368001
6,167848130,167848642
6,28678227,28678739
6,34137245,34137757
6,80296624,80297136
6,27185879,27186391
6,82186555,82187067
6,157096433,157096945
6,71389060,71389572
6,74872858,74873370
6,71962815,71963327
6,109769470,109769982
6,3062169,3062681
6,73814639,73815151
6,67880070,67880582
6,114354557,114355069
6,86786557,86787069
6,102492896,102493408
6,88614985,88615497
6,21675482,21675994
6,73524110,73524622
6,105145223,105145735
6,140530590,140531102
6,142423532,142424044
6,32901635,32902147
6,113946649,113947161
6,127928781,127929293
6,135730070,135730582
6,110573367,110573879
6,95296989,95297501
6,67553661,67554173
6,169377394,169377906
6,73459446,73459958
6,53404306,53404818
6,133157370,133157882
6,47501785,47502297
6,160595334,160595846
6,27009278,27009790
6,170108848,170109360
6,107409969,107410481
6,168815461,168815973
6,117169677,117170189
6,158660122,158660634
6,4672849,4673361
6,62582127,62582639
6,55821386,55821898
6,45938033,45938545
6,146486163,146486675
6,142441289,142441801
6,46203271,46203783
6,94941314,94941826
6,88331723,88332235
6,133457643,133458155
6,36690933,36691445
6,125851890,125852402
6,59115775,59116287
6,121965835,121966347
6,143503108,143503620
6,56641987,56642499
6,77609331,77609843
6,22717394,22717906
6,16124054,16124566
6,94285180,94285692
6,24638686,24639198
6,92665245,92665757
6,62863494,62864006
6,65824402,65824914
6,70870887,70871399
6,38281442,38281954
6,137908039,137908551
6,127093736,127094248
6,39772230,39772742
6,76002954,76003466
6,56437559,56438071
6,75783738,75784250
6,147295472,147295984
6,66955037,66955549
6,155929579,155930091
6,99879996,99880508
6,50153595,50154107
6,148727182,148727694
6,132746972,132747484
6,77049488,77050000
6,29051040,29051552
6,158674136,158674648
6,119756893,119757405
6,99379360,99379872
6,78076846,78077358
6,136699077,136699589
6,136255408,136255920
6,51991978,51992490
6,167371161,167371673
6,12043270,12043782
6,5134310,5134822
6,65782208,65782720
6,148798362,148798874
6,54657706,54658218
6,68483518,68484030
6,35195354,35195866
6,72759293,72759805
6,131608946,131609458
6,91438724,91439236
6,64014428,64014940
6,21881536,21882048
6,166248735,166249247
6,50767984,50768496
6,95905816,95906328
6,137765303,137765815
6,162918888,162919400
6,108004205,108004717
6,82821001,82821513
6,127081312,127081824
6,133069386,133069898
6,115298989,115299501
6,141551163,141551675
6,78537035,78537547
6,30106642,30107154
6,21110175,21110687
6,1101309,1101821
6,157422764,157423276
6,79253052,79253564
6,136887304,136887816
6,128915320,128915832
6,44406439,44406951
6,117410931,117411443
6,135287933,135288445
6,726512,727024
6,2521611,2522123
6,3737378,3737890
6,6734831,6735343
6,71451532,71452044
6,4286653,4287165
6,76713534,76714046
6,77904393,77904905
6,76924375,76924887
6,147219571,147220083
6,87698168,87698680
6,138553454,138553966
6,163905815,163906327
6,14999383,14999895
6,142541117,142541629
6,125030699,125031211
6,43018721,43019233
6,160314628,160315140
6,26998304,26998816
6,160656716,160657228
6,121565442,121565954
6,37962614,37963126
6,120570489,120571001
6,149047730,149048242
6,35978421,35978933
6,166218062,166218574
6,64156534,64157046
6,40870359,40870871
6,135666770,135667282
6,110061786,110062298
6,160863807,160864319
6,29023282,29023794
6,33995667,33996179
6,104342938,104343450
6,60339961,60340473
6,65659397,65659909
6,43731226,43731738
6,14514480,14514992
6,31325444,31325956
6,69482566,69483078
6,146513659,146514171
6,86405779,86406291
6,36993347,36993859
6,83097474,83097986
6,156021936,156022448
6,21591556,21592068
6,169798602,169799114
6,159096217,159096729
6,42884880,42885392
6,168729016,168729528
6,59380552,59381064
6,103640039,103640551
6,104080174,104080686
6,58729757,58730269
6,110108627,110109139
6,15134583,15135095
6,6345405,6345917
6,70641170,70641682
6,139403930,139404442
6,111429353,111429865
6,60739796,60740308
6,5589685,5590197
6,127289141,127289653
6,64657629,64658141
6,2431038,2431550
6,68668524,68669036
6,155175614,155176126
6,71520059,71520571
6,101253957,101254469
6,13368560,13369072
6,24802786,24803298
6,54015439,54015951
6,53093058,53093570
6,43202470,43202982
6,21127358,21127870
6,28850173,28850685
6,159961673,159962185
6,99897644,99898156
6,109068887,109069399
6,106364577,106365089
6,95283411,95283923
6,111653472,111653984
6,88742684,88743196
6,126803359,126803871
6,36117188,36117700
6,32753547,32754059
6,73812173,73812685
6,151788504,151789016
6,64743561,64744073
6,131056932,131057444
6,35648957,35649469
6,87040700,87041212
6,125266140,125266652
6,52818181,52818693
6,164695346,164695858
6,36963688,36964200
6,2334048,2334560
6,124478667,124479179
6,47744042,47744554
6,66547522,66548034
6,133268053,133268565
6,134886585,134887097
6,87258399,87258911
6,37599408,37599920
6,45020661,45021173
6,66307150,66307662
6,87599096,87599608
6,39420849,39421361
6,118086277,118086789
6,16101632,16102144
6,38381490,38382002
6,55012897,55013409
6,73198655,73199167
6,25193037,25193549
6,35434308,35434820
6,100900102,100900614
6,72757332,72757844
6,132627440,132627952
6,71256358,71256870
6,8355462,8355974
6,57107979,57108491
6,168403367,168403879
6,59952278,59952790
6,151435053,151435565
6,50804775,50805287
6,14731406,14731918
6,124615108,124615620
6,12693179,12693691
6,52673272,52673784
6,16551068,16551580
6,86421097,86421609
6,24140689,24141201
6,63782509,63783021
6,542890,543402
6,134672127,134672639
6,94016171,94016683
6,135767120,135767632
6,30989033,30989545
6,148836359,148836871
6,125969156,125969668
6,116174057,116174569
6,44815017,44815529
6,133122039,133122551
6,24689799,24690311
6,25356663,25357175
6,135912067,135912579
6,56218739,56219251
6,87702684,87703196
6,98894560,98895072
6,30039065,30039577
6,100920949,100921461
6,140150292,140150804
6,2866390,2866902
6,166664381,166664893
6,18749057,18749569
6,153390594,153391106
6,81757522,81758034
6,142032514,142033026
6,68091905,68092417
6,68058927,68059439
6,168837841,168838353
6,78527548,78528060
6,165644624,165645136
6,4155823,4156335
6,133880768,133881280
6,46886414,46886926
6,153488110,153488622
6,9583334,9583846
6,124110817,124111329
6,94719528,94720040
6,24303666,24304178
6,126917383,126917895
6,164272168,164272680
6,23076221,23076733
6,47601176,47601688
6,133668774,133669286
6,101978214,101978726
6,40725571,40726083
6,140513984,140514496
6,114082999,114083511
6,107050329,107050841
6,19949643,19950155
6,170069517,170070029
6,132440254,132440766
6,93089418,93089930
6,69939143,69939655
6,129110211,129110723
6,91084251,91084763
6,46722303,46722815
6,149586031,149586543
6,54377378,54377890
6,138598403,138598915
6,110622282,110622794
6,51578430,51578942
6,99495846,99496358
6,129178696,129179208
6,108705940,108706452
6,44186754,44187266
6,92989631,92990143
6,90593559,90594071
6,148215659,148216171
6,96101308,96101820
6,131662903,131663415
6,98714313,98714825
6,47576136,47576648
6,34038508,34039020
6,123745417,123745929
6,165753082,165753594
6,1576844,1577356
6,168859202,168859714
6,22247825,22248337
6,13607433,13607945
6,43923939,43924451
6,112717671,112718183
6,14049933,14050445
6,25895237,25895749
6,14433760,14434272
6,165179239,165179751
6,29242787,29243299
6,90912752,90913264
6,47551465,47551977
6,64476460,64476972
6,157259319,157259831
6,107254297,107254809
6,16490880,16491392
6,42756728,42757240
6,167448469,167448981
6,104263597,104264109
6,117863453,117863965
6,112602774,112603286
6,114257269,114257781
6,74435306,74435818
6,86815515,86816027
6,151064110,151064622
6,62628501,62629013
6,144185443,144185955
6,24443901,24444413
6,124269421,124269933
6,60431515,60432027
6,121208315,121208827
6,167319314,167319826
6,60820926,60821438
6,135432970,135433482
6,56685338,56685850
6,167200350,167200862
6,21121169,21121681
6,11082841,11083353
6,1963526,1964038
6,38253284,38253796
6,81820381,81820893
6,54859515,54860027
6,48975210,48975722
6,139257603,139258115
6,78003357,78003869
6,50474025,50474537
6,29006434,29006946
6,29095416,29095928
6,137807349,137807861
6,161847762,161848274
6,36783151,36783663
6,4059514,4060026
6,113216031,113216543
6,36051659,36052171
6,117114962,117115474
6,141584735,141585247
6,23975003,23975515
6,106130522,106131034
6,44221912,44222424
6,76127685,76128197
6,163270720,163271232
6,74385639,74386151
6,103329370,103329882
6,46692389,46692901
6,48046656,48047168
6,103001723,103002235
6,108702184,108702696
6,43513651,43514163
6,109037608,109038120
6,92449121,92449633
6,102105369,102105881
6,55516118,55516630
6,85035077,85035589
6,98948865,98949377
6,9301474,9301986
6,112443313,112443825
6,44777153,44777665
6,6802396,6802908
6,16694053,16694565
6,101422617,101423129
6,66380294,66380806
6,69661132,69661644
6,122502090,122502602
6,28910712,28911224
6,148092484,148092996
6,153514555,153515067
6,9087150,9087662
6,169495991,169496503
6,102314025,102314537
6,35542509,35543021
6,107499163,107499675
6,52186437,52186949
6,139785688,139786200
6,93485328,93485840
6,16898337,16898849
6,114190738,114191250
6,150112930,150113442
6,126863432,126863944
6,166814683,166815195
6,148612828,148613340
6,46362684,46363196
6,34510827,34511339
6,82718928,82719440
6,98167968,98168480
6,426994,427506
6,50541359,50541871
6,160565921,160566433
6,133023956,133024468
6,108832056,108832568
6,8631358,8631870
6,110573115,110573627
6,84490539,84491051
6,67453144,67453656
6,106172648,106173160
6,109980257,109980769
6,160340731,160341243
6,30811929,30812441
6,13096329,13096841
6,277156,277668
6,163339891,163340403
6,106912093,106912605
6,148924427,148924939
6,62091203,62091715
6,141565369,141565881
6,72294679,72295191
6,30879905,30880417
6,62014377,62014889
6,140879596,140880108
6,7896367,7896879
6,156003901,156004413
6,21322819,21323331
6,4775990,4776502
6,115216262,115216774
6,49267641,49268153
6,50812993,50813505
6,50071678,50072190
6,113739442,113739954
6,25136637,25137149
6,58461187,58461699
6,159289298,159289810
6,76305696,76306208
6,81748249,81748761
6,36810612,36811124
6,157379454,157379966
6,156973149,156973661
6,51032242,51032754
6,75290422,75290934
6,15841288,15841800
6,156953459,156953971
6,75072990,75073502
6,54271774,54272286
6,107543031,107543543
6,54091509,54092021
6,31654479,31654991
6,36605368,36605880
6,71837198,71837710
6,163751328,163751840
6,158736323,158736835
6,54462926,54463438
6,6611485,6611997
6,74703121,74703633
6,50921420,50921932
6,16816176,16816688
6,40163730,40164242
6,107862416,107862928
6,140832947,140833459
6,87057554,87058066
6,126176877,126177389
6,133162052,133162564
6,116845723,116846235
6,118229103,118229615
6,159913904,159914416
6,167541282,167541794
6,115668567,115669079
6,162140988,162141500
6,60566767,60567279
6,115613447,115613959
6,59034013,59034525
6,2092667,2093179
6,105808429,105808941
6,144179749,144180261
6,140958998,140959510
6,91351008,91351520
6,9996323,9996835
6,29954717,29955229
6,84279707,84280219
6,27386512,27387024
6,91816538,91817050
6,147608531,147609043
6,52312139,52312651
6,110949199,110949711
6,14737684,14738196
6,95202259,95202771
6,160836628,160837140
6,166578512,166579024
6,17027982,17028494
6,52755698,52756210
6,14907516,14908028
6,137390250,137390762
6,135585289,135585801
6,114893689,114894201
6,62089196,62089708
6,145578775,145579287
6,158177095,158177607
6,136882234,136882746
6,90395080,90395592
6,38132840,38133352
6,167470371,167470883
6,92170397,92170909
6,15970434,15970946
6,8236048,8236560
6,53861206,53861718
6,168230740,168231252
6,153035461,153035973
6,44597544,44598056
6,59587583,59588095
6,61774362,61774874
6,17651060,17651572
6,150262509,150263021
6,144612823,144613335
6,1479428,1479940
6,89382652,89383164
6,60157377,60157889
6,33368367,33368879
6,40295950,40296462
6,144031367,144031879
6,33127868,33128380
6,560898,561410
6,66258445,66258957
6,148571945,148572457
6,109963516,109964028
6,107786172,107786684
6,62358555,62359067
6,90158326,90158838
6,140892739,140893251
6,68052541,68053053
6,83536950,83537462
6,143623104,143623616
6,42350798,42351310
6,66304483,66304995
6,4571184,4571696
6,65847440,65847952
6,104685148,104685660
6,201717,202229
6,84799445,84799957
6,17801361,17801873
6,117897319,117897831
6,57944855,57945367
6,104239077,104239589
6,51471656,51472168
6,69244121,69244633
6,113482745,113483257
6,125032323,125032835
6,118811939,118812451
6,163610711,163611223
6,42908163,42908675
6,152800318,152800830
6,21436066,21436578
6,51827080,51827592
6,74249153,74249665
6,21315275,21315787
6,36673883,36674395
6,44311973,44312485
6,25142413,25142925
6,127136401,127136913
6,57740395,57740907
6,38348872,38349384
6,72724119,72724631
6,3589317,3589829
6,125462582,125463094
6,66003901,66004413
6,45059246,45059758
6,30784658,30785170
6,36679026,36679538
6,12825388,12825900
6,44684129,44684641
6,99212165,99212677
6,145529448,145529960
6,72217340,72217852
6,122839775,122840287
6,99929893,99930405
6,15280554,15281066
6,93008616,93009128
6,160189833,160190345
6,57302940,57303452
6,156324807,156325319
6,156358925,156359437
6,116063232,116063744
6,137058162,137058674
6,102419763,102420275
6,152744586,152745098
6,54166970,54167482
6,38941776,38942288
6,8625837,8626349
6,121863053,121863565
6,59673538,59674050
6,95531901,95532413
6,71341368,71341880
6,40825649,40826161
6,82828312,82828824
6,12533747,12534259
6,23690906,23691418
6,39617573,39618085
6,131181986,131182498
6,167791093,167791605
6,109472147,109472659
6,33690714,33691226
6,49167847,49168359
6,104736154,104736666
6,114443994,114444506
6,52538491,52539003
6,25267206,25267718
6,61425747,61426259
6,17401897,17402409
6,74880513,74881025
6,24232192,24232704
6,120201180,120201692
6,80723496,80724008
6,46256135,46256647
6,105315185,105315697
6,18060126,18060638
6,40897097,40897609
6,70547739,70548251
6,92973430,92973942
6,19889227,19889739
6,75073114,75073626
6,107607758,107608270
6,46642880,46643392
6,31207976,31208488
6,37152440,37152952
6,39683339,39683851
6,163072268,163072780
6,79124041,79124553
6,64196171,64196683
6,40025499,40026011
6,66158379,66158891
6,149256945,149257457
6,104114740,104115252
6,27518864,27519376
6,91457054,91457566
6,39966580,39967092
6,157808923,157809435
6,6514808,6515320
6,159892987,159893499
6,89006642,89007154
6,22437056,22437568
6,42546162,42546674
6,78597756,78598268
6,139176756,139177268
6,136040834,136041346
6,152691737,152692249
6,136571129,136571641
6,109535113,109535625
6,44526688,44527200
6,84243287,84243799
6,60867169,60867681
6,928262,928774
6,69763922,69764434
6,154825114,154825626
6,19296591,19297103
6,948058,948570
6,155903958,155904470
6,92478531,92479043
6,149722513,149723025
6,62914896,62915408
6,122675779,122676291
6,109144807,109145319
6,48834637,48835149
6,1866301,1866813
6,67130837,67131349
6,166923938,166924450
6,48457372,48457884
6,44414524,44415036
6,162803450,162803962
6,30865348,30865860
6,10632092,10632604
6,16475259,16475771
6,65156852,65157364
6,26830936,26831448
6,20391954,20392466
6,45713323,45713835
6,68144212,68144724
6,97306135,97306647
6,125753662,125754174
6,39167853,39168365
6,101457068,101457580
6,96258702,96259214
6,36613539,36614051
6,52112968,52113480
6,91094944,91095456
6,133450857,133451369
6,116914150,116914662
6,23046042,23046554
6,79210679,79211191
6,24291583,24292095
6,152255648,152256160
6,114155402,114155914
6,70965829,70966341
6,90067777,90068289
6,129172388,129172900
6,32087907,32088419
6,55317955,55318467
6,41450456,41450968
6,13762041,13762553
6,76677699,76678211
6,74811968,74812480
6,114346574,114347086
6,125567867,125568379
6,157363291,157363803
6,109341260,109341772
6,86896333,86896845
6,6765484,6765996
6,153542292,153542804
6,53131977,53132489
6,140430265,140430777
6,132184350,132184862
6,120613780,120614292
6,135579265,135579777
6,22518731,22519243
6,35863305,35863817
6,63781543,63782055
6,78042132,78042644
6,2822757,2823269
6,70190396,70190908
6,31146822,31147334
6,167814142,167814654
6,66813355,66813867
6,131477623,131478135
6,134418118,134418630
6,49853942,49854454
6,94816820,94817332
6,16138020,16138532
6,19823577,19824089
6,135211042,135211554
6,157540800,157541312
6,87635922,87636434
6,15724575,15725087
6,673515,674027
6,153158906,153159418
6,57690541,57691053
6,43620637,43621149
6,78020300,78020812
6,133721786,133722298
6,92679337,92679849
6,12743417,12743929
6,7377364,7377876
6,97688098,97688610
6,63421258,63421770
6,22168922,22169434
6,20176401,20176913
6,123038010,123038522
6,12406790,12407302
6,86704458,86704970
6,149573261,149573773
6,10983231,10983743
6,102507039,102507551
6,167470639,167471151
6,11790027,11790539
6,90118151,90118663
6,99960084,99960596
6,153782052,153782564
6,31104876,31105388
6,117367259,117367771
6,169215320,169215832
6,73548688,73549200
6,94644361,94644873
6,101072198,101072710
6,88240864,88241376
6,11325403,11325915
6,9683950,9684462
6,32005689,32006201
6,40829377,40829889
6,70636098,70636610
6,116668315,116668827
6,94274243,94274755
6,111628135,111628647
6,123511433,123511945
6,71061056,71061568
6,148216453,148216965
6,89884840,89885352
6,163809509,163810021
6,104203320,104203832
6,94127711,94128223
6,35618659,35619171
6,159260021,159260533
6,140343236,140343748
6,60698744,60699256
6,127081340,127081852
6,128224825,128225337
6,42729600,42730112
6,10381615,10382127
6,84893947,84894459
6,82492565,82493077
6,61363017,61363529
6,18303717,18304229
6,58055866,58056378
6,120510427,120510939
6,116836964,116837476
6,51814774,51815286
6,122624277,122624789
6,36492031,36492543
6,146235542,146236054
6,1080629,1081141
6,137091868,137092380
6,130639709,130640221
6,135640890,135641402
6,18135853,18136365
6,43589134,43589646
6,96580745,96581257
6,94711940,94712452
6,35727660,35728172
6,11260222,11260734
6,170628604,170629116
6,113584084,113584596
6,134266662,134267174
6,52628353,52628865
6,120030545,120031057
6,48392755,48393267
6,105472754,105473266
6,149826363,149826875
6,128787226,128787738
6,48066375,48066887
6,58488760,58489272
6,789034,789546
6,107542321,107542833
6,62841188,62841700
6,697751,698263
6,87195373,87195885
6,103717232,103717744
6,101967354,101967866
6,156799985,156800497
6,81072833,81073345
6,121391797,121392309
6,137875064,137875576
6,61597934,61598446
6,40518377,40518889
6,105081123,105081635
6,112199792,112200304
6,68125075,68125587
6,132421696,132422208
6,155938188,155938700
6,20705715,20706227
6,147641042,147641554
6,66431360,66431872
6,127410932,127411444
6,152608771,152609283
6,157149650,157150162
6,137432213,137432725
6,41536977,41537489
6,28360251,28360763
6,163818847,163819359
6,107016414,107016926
6,149751527,149752039
6,12170086,12170598
6,106794969,106795481
6,42853306,42853818
6,89126505,89127017
6,64035717,64036229
6,130628706,130629218
6,28679900,28680412
6,51688925,51689437
6,99983980,99984492
6,160040227,160040739
6,92413475,92413987
6,31949684,31950196
6,49151831,49152343
6,80872552,80873064
6,30746269,30746781
6,120945846,120946358
6,123509452,123509964
6,21061579,21062091
6,88068307,88068819
6,73998908,73999420
6,6293282,6293794
6,81109447,81109959
6,168194645,168195157
6,64834214,64834726
6,113227002,113227514
6,136534620,136535132
6,12079291,12079803
6,75580049,75580561
6,99364002,99364514
6,142234393,142234905
6,64951854,64952366
6,113680511,113681023
6,67339546,67340058
6,95116810,95117322
6,83338332,83338844
6,166822598,166823110
6,54965643,54966155
6,130977542,130978054
6,42250886,42251398
6,70775684,70776196
6,52451297,52451809
6,2181338,2181850
6,49403724,49404236
6,149672703,149673215
6,75881929,75882441
6,148279421,148279933
6,43760969,43761481
6,37338355,37338867
6,104447825,104448337
6,50197321,50197833
6,166068717,166069229
6,57427025,57427537
6,126258344,126258856
6,33660677,33661189
6,97266450,97266962
6,52164467,52164979
6,161293397,161293909
6,145687503,145688015
6,93920348,93920860
6,144996114,144996626
6,82521870,82522382
6,70065261,70065773
6,76174039,76174551
6,97403883,97404395
6,78339245,78339757
6,9951716,9952228
6,4760940,4761452
6,127315165,127315677
6,84530827,84531339
6,82266657,82267169
6,8276110,8276622
6,62430480,62430992
6,157228462,157228974
6,131436817,131437329
6,84251223,84251735
6,17146702,17147214
6,141383274,141383786
6,90029877,90030389
6,98409868,98410380
6,136501271,136501783
6,34086250,34086762
6,156884651,156885163
6,101353580,101354092
6,3189695,3190207
6,102473995,102474507
6,87800099,87800611
6,170136724,170137236
6,143674891,143675403
6,81682560,81683072
6,131720654,131721166
6,157407762,157408274
6,141051108,141051620
6,33355628,33356140
6,60988106,60988618
6,21052102,21052614
6,141137163,141137675
6,154388925,154389437
6,88805300,88805812
6,111932440,111932952
6,61274885,61275397
6,6382057,6382569
6,101391528,101392040
6,118968207,118968719
6,91984919,91985431
6,84509221,84509733
6,140459860,140460372
6,154545732,154546244
6,1906024,1906536
6,90813209,90813721
6,137060391,137060903
6,7428220,7428732
6,146348652,146349164
6,114285612,114286124
6,7078450,7078962
6,131949298,131949810
6,64226315,64226827
6,149138961,149139473
6,163168360,163168872
6,17865860,17866372
6,2718754,2719266
6,161049850,161050362
6,13521914,13522426
6,168493180,168493692
6,25896454,25896966
6,57195344,57195856
6,131517901,131518413
6,96303536,96304048
6,36554535,36555047
6,70109438,70109950
6,149703772,149704284
6,24370626,24371138
6,153543512,153544024
6,129020142,129020654
6,90509002,90509514
6,156091664,156092176
6,8240563,8241075
6,8908538,8909050
6,132157543,132158055
6,62728795,62729307
6,6434661,6435173
6,94395732,94396244
6,129206298,129206810
6,133078257,133078769
6,149526778,149527290
6,64637766,64638278
6,165639839,165640351
6,46685255,46685767
6,169448959,169449471
6,21489330,21489842
6,122510888,122511400
6,73367465,73367977
6,116945061,116945573
6,14635950,14636462
6,135816724,135817236
6,125301764,125302276
6,98409514,98410026
6,85537317,85537829
6,77886850,77887362
6,119017002,119017514
6,137236322,137236834
6,102305785,102306297
6,59678213,59678725
6,34972825,34973337
6,48520205,48520717
6,13749308,13749820
6,127866071,127866583
6,30720037,30720549
6,104973179,104973691
6,146981758,146982270
6,160472079,160472591
6,131940994,131941506
6,46121420,46121932
6,49276921,49277433
6,10316453,10316965
6,162533883,162534395
6,19686497,19687009
6,139496853,139497365
6,163561457,163561969
6,85780524,85781036
6,159681058,159681570
6,118805031,118805543
6,123109462,123109974
6,110916857,110917369
6,26341566,26342078
6,80682648,80683160
6,168548826,168549338
6,157378623,157379135
6,155790931,155791443
6,103816711,103817223
6,5130550,5131062
6,51227576,51228088
6,38494860,38495372
6,10187649,10188161
6,57955350,57955862
6,95454766,95455278
6,122113809,122114321
6,63695831,63696343
6,137954779,137955291
6,18697649,18698161
6,48633805,48634317
6,92920299,92920811
6,12075354,12075866
6,60541288,60541800
6,28086422,28086934
6,85508315,85508827
6,9106295,9106807
6,10524467,10524979
6,148588119,148588631
6,151248608,151249120
6,93253629,93254141
6,51252516,51253028
6,147489550,147490062
6,16040745,16041257
6,7442097,7442609
6,42045627,42046139
6,119037576,119038088
6,73757193,73757705
6,97427885,97428397
6,24979824,24980336
6,151347807,151348319
6,114627300,114627812
6,47309378,47309890
6,145240566,145241078
6,39086126,39086638
6,8670216,8670728
6,84904137,84904649
6,42441069,42441581
6,115329173,115329685
6,120452041,120452553
6,170384743,170385255
6,37147636,37148148
6,16387417,16387929
6,44315221,44315733
6,141360119,141360631
6,26286803,26287315
6,88409770,88410282
6,148238222,148238734
6,56417249,56417761
6,125703249,125703761
6,97650403,97650915
6,36115585,36116097
6,77667267,77667779
6,103427670,103428182
6,15261611,15262123
6,78678638,78679150
6,140072449,140072961
6,18088596,18089108
6,116937398,116937910
6,169822448,169822960
6,169797857,169798369
6,164682930,164683442
6,24818173,24818685
6,56711765,56712277
6,63190367,63190879
6,43818225,43818737
6,169871699,169872211
6,125828638,125829150
6,49470731,49471243
6,45234742,45235254
6,42929736,42930248
6,153898322,153898834
6,84888163,84888675
6,134130411,134130923
6,3930621,3931133
6,123243624,123244136
6,159487676,159488188
6,49135201,49135713
6,107194411,107194923
6,166396855,166397367
6,123789963,123790475
6,160665140,160665652
6,63822907,63823419
6,89274345,89274857
6,4217404,4217916
6,29846749,29847261
6,45573136,45573648
6,13485659,13486171
6,158530989,158531501
6,163454634,163455146
6,124259323,124259835
6,5765630,5766142
6,57539142,57539654
6,84234319,84234831
6,167105402,167105914
6,121070743,121071255
6,170738409,170738921
6,19415604,19416116
6,95141655,95142167
6,132020957,132021469
6,141053209,141053721
6,112664156,112664668
6,58761323,58761835
6,85802746,85803258
6,25769997,25770509
6,123247392,123247904
6,165410353,165410865
6,142132025,142132537
6,81044543,81045055
6,82550648,82551160
6,102700895,102701407
6,52582795,52583307
6,84343999,84344511
6,2860998,2861510
6,116348675,116349187
6,19122746,19123258
6,158111813,158112325
6,96840434,96840946
6,165026419,165026931
6,58811032,58811544
6,8156686,8157198
6,53768924,53769436
6,140951054,140951566
6,34160031,34160543
6,45018014,45018526
6,40057238,40057750
6,142831688,142832200
6,148686426,148686938
6,2028778,2029290
6,70132762,70133274
6,73832087,73832599
6,154882749,154883261
6,118052357,118052869
6,86001344,86001856
6,83992133,83992645
6,68473272,68473784
6,8750919,8751431
6,2737974,2738486
6,111859635,111860147
6,161213406,161213918
6,51581443,51581955
6,166638435,166638947
6,55203072,55203584
6,151868429,151868941
6,154383914,154384426
6,84628876,84629388
6,3960848,3961360
6,26698953,26699465
6,42444611,42445123
6,52685709,52686221
6,55119026,55119538
6,16559838,16560350
6,49431776,49432288
6,81203047,81203559
6,129958868,129959380
6,85634741,85635253
6,122892964,122893476
6,13576925,13577437
6,125321590,125322102
6,33008735,33009247
6,106018381,106018893
6,31607552,31608064
6,136376190,136376702
6,163537756,163538268
6,2041861,2042373
6,56982105,56982617
6,156528542,156529054
6,164051917,164052429
6,55020340,55020852
6,89327268,89327780
6,88899350,88899862
6,36626589,36627101
6,60236492,60237004
6,9421765,9422277
6,128183082,128183594
6,94623818,94624330
6,119929677,119930189
6,4806729,4807241
6,91996659,91997171
6,59794789,59795301
6,137566725,137567237
6,18044756,18045268
6,47657802,47658314
6,24547000,24547512
6,38215734,38216246
6,31154653,31155165
6,46169848,46170360
6,150531587,150532099
6,69310575,69311087
6,93001467,93001979
6,43472557,43473069
6,18374398,18374910
6,135184588,135185100
6,111342136,111342648
6,48715657,48716169
6,133981771,133982283
6,16793161,16793673
6,98189836,98190348
6,6979072,6979584
6,50839232,50839744
6,150498046,150498558
6,112001896,112002408
6,145889362,145889874
6,123046173,123046685
6,96469522,96470034
6,96589902,96590414
6,74016477,74016989
6,139418978,139419490
6,58100023,58100535
6,149609128,149609640
6,14327990,14328502
6,91665995,91666507
6,168419401,168419913
6,84733195,84733707
6,27634386,27634898
6,2847496,2848008
6,158529816,158530328
6,161257851,161258363
6,21247606,21248118
6,89093203,89093715
6,67412079,67412591
6,53731058,53731570
6,89909417,89909929
6,164179678,164180190
6,126229040,126229552
6,145623595,145624107
6,6058251,6058763
6,31048305,31048817
6,91663246,91663758
6,170752018,170752530
6,1278940,1279452
6,129066,129578
6,55912210,55912722
6,124185723,124186235
6,94336635,94337147
6,39586180,39586692
6,46957759,46958271
6,114212312,114212824
6,87529575,87530087
6,47793839,47794351
6,39598943,39599455
6,141784551,141785063
6,50537398,50537910
6,148638691,148639203
6,5085123,5085635
6,101460739,101461251
6,50427644,50428156
6,82090676,82091188
6,58431557,58432069
6,89572373,89572885
6,80923724,80924236
6,154151123,154151635
6,55901376,55901888
6,95265665,95266177
6,67980796,67981308
6,143597174,143597686
6,55581372,55581884
6,106681026,106681538
6,60940609,60941121
6,25421151,25421663
6,154815828,154816340
6,143933428,143933940
6,22068229,22068741
6,20112830,20113342
6,157099867,157100379
6,112906628,112907140
6,144324117,144324629
6,81686898,81687410
6,157613202,157613714
6,66075425,66075937
6,50594199,50594711
6,25134423,25134935
6,159223653,159224165
6,90233524,90234036
6,122363083,122363595
6,81745221,81745733
6,68285941,68286453
6,83327711,83328223
6,117138312,117138824
6,71143286,71143798
6,155950206,155950718
6,49809444,49809956
6,130012447,130012959
6,33450503,33451015
6,120342151,120342663
6,82514703,82515215
6,49280657,49281169
6,3571163,3571675
6,148374117,148374629
6,21053867,21054379
6,71571709,71572221
