chrom,start,end
7,31724369,31725393
7,69869804,69870828
7,3643798,3644822
7,89240513,89241537
7,115905598,115906622
7,26949717,26950741
7,24730772,24731796
7,67382243,67383267
7,73548328,73549352
7,74598306,74599330
7,16557219,16558243
7,4656212,4657236
7,59709379,59710403
7,56494465,56495489
7,94132721,94133745
7,52869010,52870034
7,51580275,51581299
7,30890456,30891480
7,61604846,61605870
7,51938908,51939932
7,95489232,95490256
7,83267752,83268776
7,114165392,114166416
7,45327402,45328426
7,54537374,54538398
7,82650519,82651543
7,37779240,37780264
7,778289,779313
7,68024618,68025642
7,69624004,69625028
7,148994839,148995863
7,115242052,115243076
7,100148634,100149658
7,89934518,89935542
7,109361291,109362315
7,145301146,145302170
7,17689156,17690180
7,39716726,39717750
7,55468003,55469027
7,119404719,119405743
7,153077499,153078523
7,134901287,134902311
7,81582975,81583999
7,150036720,150037744
7,42606382,42607406
7,40477814,40478838
7,23751851,23752875
7,94745736,94746760
7,79588066,79589090
7,95118576,95119600
7,46180406,46181430
7,79794327,79795351
7,143512888,143513912
7,155153489,155154513
7,23661207,23662231
7,37554308,37555332
7,33916046,33917070
7,59302383,59303407
7,86264560,86265584
7,103484333,103485357
7,49903196,49904220
7,78422238,78423262
7,153139013,153140037
7,123501941,123502965
7,43746371,43747395
7,150959947,150960971
7,62627247,62628271
7,110810449,110811473
7,69286495,69287519
7,156963747,156964771
7,153107638,153108662
7,125519319,125520343
7,148116036,148117060
7,6116443,6117467
7,6331228,6332252
7,18579638,18580662
7,26248516,26249540
7,89039468,89040492
7,94991550,94992574
7,24732191,24733215
7,86653105,86654129
7,121601603,121602627
7,59557449,59558473
7,134581566,134582590
7,90555579,90556603
7,158708,159732
7,81098927,81099951
7,61818022,61819046
7,153070777,153071801
7,80410129,80411153
7,102914950,102915974
7,9288692,9289716
7,114067618,114068642
7,76290092,76291116
7,66611301,66612325
7,131755328,131756352
7,29848625,29849649
7,45659286,45660310
7,135258046,135259070
7,106796860,106797884
7,24823892,24824916
7,53167376,53168400
7,30090501,30091525
7,132095819,132096843
7,106187911,106188935
7,111049827,111050851
7,75542550,75543574
7,53503416,53504440
7,20494085,20495109
7,80905740,80906764
7,153343256,153344280
7,67654438,67655462
7,145362537,145363561
7,128898729,128899753
7,115293895,115294919
7,18633842,18634866
7,79881787,79882811
7,69336029,69337053
7,33756970,33757994
7,117328560,117329584
7,79159423,79160447
7,101031423,101032447
7,62085478,62086502
7,15161635,15162659
7,30232042,30233066
7,151626721,151627745
7,55437296,55438320
7,47608143,47609167
7,60774466,60775490
7,7376597,7377621
7,120586490,120587514
7,8149952,8150976
7,6583925,6584949
7,116943187,116944211
7,89853370,89854394
7,74609102,74610126
7,89562333,89563357
7,40590407,40591431
7,121387831,121388855
7,45923375,45924399
7,152475343,152476367
7,76760517,76761541
7,156295663,156296687
7,75246066,75247090
7,19011293,19012317
7,15888194,15889218
7,78413411,78414435
7,53982522,53983546
7,67466906,67467930
7,115653776,115654800
7,108716594,108717618
7,95284086,95285110
7,78807983,78809007
7,146403260,146404284
7,34996952,34997976
7,97601729,97602753
7,56699985,56701009
7,124563538,124564562
7,95046159,95047183
7,20127131,20128155
7,108295840,108296864
7,88419305,88420329
7,88513237,88514261
7,66153497,66154521
7,65977107,65978131
7,32843283,32844307
7,94950792,94951816
7,91184074,91185098
7,24343443,24344467
7,135152983,135154007
7,105887344,105888368
7,38581434,38582458
7,41464265,41465289
7,31667458,31668482
7,22226862,22227886
7,155367189,155368213
7,140954508,140955532
7,74232942,74233966
7,32716876,32717900
7,148684654,148685678
7,44243538,44244562
7,131812120,131813144
7,69542960,69543984
7,75274686,75275710
7,155693941,155694965
7,65657911,65658935
7,67762935,67763959
7,33596976,33598000
7,126850674,126851698
7,55981766,55982790
7,101652229,101653253
7,80467114,80468138
7,8050172,8051196
7,86638867,86639891
7,150561654,150562678
7,150832147,150833171
7,86050452,86051476
7,104016939,104017963
7,132163896,132164920
7,103015429,103016453
7,93902693,93903717
7,130135285,130136309
7,26051769,26052793
7,100720422,100721446
7,125906668,125907692
7,131812477,131813501
7,57762296,57763320
7,106366141,106367165
7,155021021,155022045
7,93868051,93869075
7,94987454,94988478
7,130331125,130332149
7,143575826,143576850
7,126602273,126603297
7,129257180,129258204
7,97776252,97777276
7,83327754,83328778
7,16376205,16377229
7,17533556,17534580
7,19247612,19248636
7,137407335,137408359
7,57531674,57532698
7,76919811,76920835
7,26041574,26042598
7,92264086,92265110
7,143757624,143758648
7,20470496,20471520
7,26675848,26676872
7,62169709,62170733
7,139726859,139727883
7,152746600,152747624
7,143741454,143742478
7,142843914,142844938
7,47636026,47637050
7,78797227,78798251
7,1069557,1070581
7,130473256,130474280
7,77439675,77440699
7,119131186,119132210
7,34787554,34788578
7,114002987,114004011
7,135331500,135332524
7,111471184,111472208
7,122763592,122764616
7,71281921,71282945
7,101804603,101805627
7,43998310,43999334
7,71792579,71793603
7,44108984,44110008
7,75782455,75783479
7,142630082,142631106
7,37369031,37370055
7,62678228,62679252
7,91526566,91527590
7,78499050,78500074
7,71132690,71133714
7,66708656,66709680
7,152568728,152569752
7,140115538,140116562
7,113730285,113731309
7,32827118,32828142
7,18845548,18846572
7,33064741,33065765
7,144308997,144310021
7,52287268,52288292
7,51349285,51350309
7,47780575,47781599
7,38169649,38170673
7,146016189,146017213
7,111001304,111002328
7,77253733,77254757
7,157885794,157886818
7,2550272,2551296
7,95945495,95946519
7,55707337,55708361
7,118352743,118353767
7,99725482,99726506
7,158195136,158196160
7,98832886,98833910
7,87990129,87991153
7,118843343,118844367
7,53547128,53548152
7,97289530,97290554
7,85329190,85330214
7,76659747,76660771
7,74429606,74430630
7,41010051,41011075
7,98220495,98221519
7,67646389,67647413
7,64978380,64979404
7,144001058,144002082
7,105448324,105449348
7,120992397,120993421
7,62447604,62448628
7,99901090,99902114
7,102684492,102685516
7,29540305,29541329
7,25843813,25844837
7,2471237,2472261
7,83696802,83697826
7,103609667,103610691
7,57389231,57390255
7,108322669,108323693
7,126844212,126845236
7,48559481,48560505
7,53091251,53092275
7,63096106,63097130
7,96928231,96929255
7,58130198,58131222
7,47288324,47289348
7,135643442,135644466
7,94646701,94647725
7,99864859,99865883
7,61548018,61549042
7,92212516,92213540
7,149445918,149446942
7,79002596,79003620
7,14757781,14758805
7,125910190,125911214
7,153660624,153661648
7,66641574,66642598
7,31231318,31232342
7,82925374,82926398
7,128527725,128528749
7,156033206,156034230
7,20153551,20154575
7,138237059,138238083
7,118806978,118808002
7,110117085,110118109
7,60813886,60814910
7,6511147,6512171
7,83362089,83363113
7,33688142,33689166
7,155702819,155703843
7,130084388,130085412
7,12144594,12145618
7,135240362,135241386
7,86254074,86255098
7,71776568,71777592
7,46926534,46927558
7,116116523,116117547
7,137582016,137583040
7,67909722,67910746
7,93723466,93724490
7,81731588,81732612
7,44488809,44489833
7,12838560,12839584
7,138715522,138716546
7,107332573,107333597
7,76621901,76622925
7,115948564,115949588
7,34438930,34439954
7,93731317,93732341
7,129614200,129615224
7,121336478,121337502
7,45123440,45124464
7,46252111,46253135
7,58348834,58349858
7,75979733,75980757
7,41240106,41241130
7,53218712,53219736
7,155809731,155810755
7,131604890,131605914
7,36759969,36760993
7,150246077,150247101
7,77000106,77001130
7,75534532,75535556
7,21601178,21602202
7,88587899,88588923
7,132350580,132351604
7,94970811,94971835
7,51667031,51668055
7,78328850,78329874
7,56390265,56391289
7,115705452,115706476
7,154853906,154854930
7,141749249,141750273
7,75360704,75361728
7,69222188,69223212
7,109594599,109595623
7,15769909,15770933
7,70560007,70561031
7,87226474,87227498
7,36354157,36355181
7,8802514,8803538
7,33192875,33193899
7,70335101,70336125
7,27682182,27683206
7,15221460,15222484
7,83666884,83667908
7,3372900,3373924
7,59704286,59705310
7,151600967,151601991
7,59691186,59692210
7,78001795,78002819
7,139074098,139075122
7,143858712,143859736
7,106750036,106751060
7,27318258,27319282
7,24288763,24289787
7,131964856,131965880
7,90546389,90547413
7,7884924,7885948
7,61994610,61995634
7,53493931,53494955
7,76749077,76750101
7,3246700,3247724
7,126488653,126489677
7,171520,172544
7,153685597,153686621
7,144021147,144022171
7,42189963,42190987
7,154749559,154750583
7,19091216,19092240
7,95144788,95145812
7,97067565,97068589
7,7100977,7102001
7,16779854,16780878
7,95536392,95537416
7,23049337,23050361
7,65656986,65658010
7,113273504,113274528
7,89925447,89926471
7,44555744,44556768
7,11721277,11722301
7,66053287,66054311
7,125559721,125560745
7,60253645,60254669
7,112087912,112088936
7,1456196,1457220
7,153209794,153210818
7,126502325,126503349
7,78201592,78202616
7,83952314,83953338
7,154308349,154309373
7,52596614,52597638
7,63124994,63126018
7,12982160,12983184
7,119131435,119132459
7,111254255,111255279
7,139227965,139228989
7,44602910,44603934
7,48618804,48619828
7,97458799,97459823
7,95873317,95874341
7,12353555,12354579
7,1044851,1045875
7,29609533,29610557
7,69100250,69101274
7,30255744,30256768
7,310925,311949
7,20430564,20431588
7,138542154,138543178
7,125358324,125359348
7,105644452,105645476
7,25016932,25017956
7,2388348,2389372
7,116342414,116343438
7,63590836,63591860
7,79807234,79808258
7,97787798,97788822
7,143343375,143344399
7,156500957,156501981
7,44833097,44834121
7,157340480,157341504
7,148094838,148095862
7,48715892,48716916
7,41557581,41558605
7,120251403,120252427
7,29022672,29023696
7,111963215,111964239
7,10087951,10088975
7,128230021,128231045
7,133503327,133504351
7,48307925,48308949
7,137401745,137402769
7,146858510,146859534
7,128022773,128023797
7,38615980,38617004
7,125068483,125069507
7,69734479,69735503
7,30263934,30264958
7,45300748,45301772
7,110604386,110605410
7,38551207,38552231
7,148217979,148219003
7,39551826,39552850
7,89828328,89829352
7,131728791,131729815
7,44897170,44898194
7,148634740,148635764
7,143024437,143025461
7,111209759,111210783
7,90394781,90395805
7,28260563,28261587
7,149186197,149187221
7,11229625,11230649
7,67273404,67274428
7,131946931,131947955
7,55817327,55818351
7,66508062,66509086
7,77676754,77677778
7,38287001,38288025
7,127031585,127032609
7,13509748,13510772
7,30433467,30434491
7,118507698,118508722
7,107110341,107111365
7,108234564,108235588
7,18833025,18834049
7,61227902,61228926
7,15686822,15687846
7,33033502,33034526
7,128048794,128049818
7,77117537,77118561
7,34405308,34406332
7,120389499,120390523
7,54524455,54525479
7,96427429,96428453
7,56308640,56309664
7,152676522,152677546
7,51570931,51571955
7,35475260,35476284
7,119492324,119493348
7,121070986,121072010
7,9813449,9814473
7,63132672,63133696
7,148480370,148481394
7,140922160,140923184
7,18998438,18999462
7,23119467,23120491
7,128110515,128111539
7,80029295,80030319
7,56459378,56460402
7,134987758,134988782
7,133232255,133233279
7,82355275,82356299
7,40685982,40687006
7,158126771,158127795
7,79603993,79605017
7,87693000,87694024
7,157850916,157851940
7,43995625,43996649
7,96716656,96717680
7,144929482,144930506
7,74895001,74896025
7,134810599,134811623
7,9817203,9818227
7,76404032,76405056
7,12900590,12901614
7,106906749,106907773
7,94761477,94762501
7,18699509,18700533
7,28357937,28358961
7,102553466,102554490
7,62300348,62301372
7,9046577,9047601
7,120902932,120903956
7,61075998,61077022
7,133672882,133673906
7,101917773,101918797
7,24840959,24841983
7,31397702,31398726
7,142261081,142262105
7,144588733,144589757
7,90949757,90950781
7,132312012,132313036
7,112254561,112255585
7,61355008,61356032
7,11499259,11500283
7,137269666,137270690
7,117862813,117863837
7,90412364,90413388
7,7117108,7118132
7,16902713,16903737
7,59697358,59698382
7,61939417,61940441
7,50777058,50778082
7,92852068,92853092
7,68602029,68603053
7,91222641,91223665
7,12671056,12672080
7,138741046,138742070
7,153812490,153813514
7,136663102,136664126
7,137259389,137260413
7,127684877,127685901
7,78261550,78262574
7,120016596,120017620
7,21936902,21937926
7,41269910,41270934
7,73521588,73522612
7,3435460,3436484
7,53683730,53684754
7,21516721,21517745
7,42252596,42253620
7,141279103,141280127
7,85892090,85893114
7,89973246,89974270
7,70192477,70193501
7,144616872,144617896
7,136703075,136704099
7,103545705,103546729
7,30234863,30235887
7,124114824,124115848
7,153561427,153562451
7,15276528,15277552
7,138280344,138281368
7,141220740,141221764
7,109259835,109260859
7,119017800,119018824
7,30714182,30715206
7,86884741,86885765
7,6212455,6213479
7,86110716,86111740
7,124445319,124446343
7,153400114,153401138
7,1286294,1287318
7,147717966,147718990
7,80772949,80773973
7,44240622,44241646
7,49862625,49863649
7,36506896,36507920
7,151218411,151219435
7,128474109,128475133
7,18582271,18583295
7,131604630,131605654
7,76544135,76545159
7,110548917,110549941
7,141370475,141371499
7,63712013,63713037
7,43660003,43661027
7,30457657,30458681
7,73118744,73119768
7,103881921,103882945
7,141583160,141584184
7,7662363,7663387
7,45801035,45802059
7,17904718,17905742
7,140246794,140247818
7,49726527,49727551
7,30105294,30106318
7,10618957,10619981
7,56527321,56528345
7,50106741,50107765
7,127753417,127754441
7,82749889,82750913
7,59204522,59205546
7,22475406,22476430
7,103795749,103796773
7,31872487,31873511
7,64991022,64992046
7,25930772,25931796
7,9661306,9662330
7,156948541,156949565
7,27641376,27642400
7,139796224,139797248
7,104798576,104799600
7,63271666,63272690
7,40668963,40669987
7,133964834,133965858
7,122060876,122061900
7,33051412,33052436
7,21632401,21633425
7,96730280,96731304
7,113937048,113938072
7,78745392,78746416
7,144940411,144941435
7,87572666,87573690
7,74149089,74150113
7,64398230,64399254
7,50477445,50478469
7,124029443,124030467
7,95384009,95385033
7,68309574,68310598
7,150388741,150389765
7,121048398,121049422
7,134471293,134472317
7,75515590,75516614
7,49812464,49813488
7,96811428,96812452
7,104197796,104198820
7,122911712,122912736
7,95547537,95548561
7,83012073,83013097
7,97338435,97339459
7,123891766,123892790
7,154989728,154990752
7,4534669,4535693
7,83303215,83304239
7,22448444,22449468
7,15248099,15249123
7,6848845,6849869
7,5350766,5351790
7,76725177,76726201
7,97988495,97989519
7,52679599,52680623
7,106902942,106903966
7,65188427,65189451
7,40425266,40426290
7,54153135,54154159
7,128457499,128458523
7,98245596,98246620
7,60850680,60851704
7,55581688,55582712
7,144058454,144059478
7,76579280,76580304
7,23615281,23616305
7,8184028,8185052
7,112654471,112655495
7,136071116,136072140
7,152274974,152275998
7,87814996,87816020
7,130503271,130504295
7,36779387,36780411
7,76425456,76426480
7,91113618,91114642
7,150286040,150287064
7,33589879,33590903
7,123908500,123909524
7,8800209,8801233
7,155789772,155790796
7,61196386,61197410
7,100819531,100820555
7,443061,444085
7,134428079,134429103
7,116686587,116687611
7,98387327,98388351
7,150936313,150937337
7,122755271,122756295
7,124351685,124352709
7,99455110,99456134
7,47774016,47775040
7,62290884,62291908
7,116660512,116661536
7,29188615,29189639
7,148089657,148090681
7,19966261,19967285
7,112507115,112508139
7,111350454,111351478
7,129282069,129283093
7,83971516,83972540
7,79231475,79232499
7,109275496,109276520
7,21363504,21364528
7,35909411,35910435
7,66080229,66081253
7,81281504,81282528
7,157575139,157576163
7,140869733,140870757
7,41482183,41483207
7,121187323,121188347
7,7041286,7042310
7,138238577,138239601
7,98295815,98296839
7,59745968,59746992
7,22345523,22346547
7,90773694,90774718
7,86685664,86686688
7,12730197,12731221
7,122513843,122514867
7,158576868,158577892
7,101966485,101967509
7,52076216,52077240
7,27765135,27766159
7,84891991,84893015
7,70097185,70098209
7,132203282,132204306
7,60636694,60637718
7,49401289,49402313
7,45074977,45076001
7,79777924,79778948
7,10082366,10083390
7,112626826,112627850
7,56061433,56062457
7,59096557,59097581
7,52376936,52377960
7,44856961,44857985
7,101994297,101995321
7,134241333,134242357
7,94763339,94764363
7,72785229,72786253
7,150836650,150837674
7,15404136,15405160
7,18940652,18941676
7,61023413,61024437
7,78581669,78582693
7,3378130,3379154
7,120687890,120688914
7,118127026,118128050
7,44057241,44058265
7,29879967,29880991
7,25812987,25814011
7,90810480,90811504
7,51841221,51842245
7,29485776,29486800
7,78115610,78116634
7,156397754,156398778
7,31408166,31409190
7,82276402,82277426
7,137488015,137489039
7,39282047,39283071
7,152687674,152688698
7,123739684,123740708
7,41414116,41415140
7,3612549,3613573
7,156137638,156138662
7,57682109,57683133
7,69247021,69248045
7,29300233,29301257
7,129842301,129843325
7,52316369,52317393
7,77349765,77350789
7,57597652,57598676
7,60499646,60500670
7,100239682,100240706
7,23892493,23893517
7,82709362,82710386
7,72029417,72030441
7,32147886,32148910
7,71819620,71820644
7,95288600,95289624
7,11638443,11639467
7,396901,397925
7,21907431,21908455
7,114962342,114963366
7,125433139,125434163
7,124785526,124786550
7,100328623,100329647
7,132563422,132564446
7,135140192,135141216
7,7130430,7131454
7,66324864,66325888
7,7354434,7355458
7,92351503,92352527
7,34008902,34009926
7,130427148,130428172
7,119039575,119040599
7,53987755,53988779
7,135886001,135887025
7,21702437,21703461
7,65923766,65924790
7,33740574,33741598
7,77509909,77510933
7,113788669,113789693
7,29761970,29762994
7,61723486,61724510
7,59575609,59576633
7,158255464,158256488
7,21392941,21393965
7,1548621,1549645
7,101643171,101644195
7,49662057,49663081
7,43024259,43025283
7,49100613,49101637
7,21153467,21154491
7,143855356,143856380
7,157660426,157661450
7,100279088,100280112
7,58628099,58629123
7,151654071,151655095
7,146210039,146211063
7,156034155,156035179
7,158917283,158918307
7,37411524,37412548
7,152695667,152696691
7,157275254,157276278
7,9130404,9131428
7,5687629,5688653
7,56267432,56268456
7,61667308,61668332
7,120184745,120185769
7,133305486,133306510
7,72024711,72025735
7,149406075,149407099
7,37598352,37599376
7,58843090,58844114
7,106592724,106593748
7,56918216,56919240
7,139384414,139385438
7,16665231,16666255
7,2101841,2102865
7,65437538,65438562
7,94425952,94426976
7,9896571,9897595
7,86806728,86807752
7,91052618,91053642
7,149327145,149328169
7,10315345,10316369
7,34983988,34985012
7,131869211,131870235
7,53724914,53725938
7,19223902,19224926
7,61229589,61230613
7,138842748,138843772
7,151670937,151671961
7,27599204,27600228
7,118871786,118872810
7,10813597,10814621
7,101662394,101663418
7,3094550,3095574
7,71535872,71536896
7,69618544,69619568
7,52304818,52305842
7,56897725,56898749
7,103617718,103618742
7,97352769,97353793
7,99582412,99583436
7,32462150,32463174
7,68354102,68355126
7,121681538,121682562
7,65964856,65965880
7,107813972,107814996
7,82295572,82296596
7,17974708,17975732
7,158562790,158563814
7,61175543,61176567
7,129209102,129210126
7,72245432,72246456
7,36189279,36190303
7,61859668,61860692
7,35914224,35915248
7,94626005,94627029
7,122001580,122002604
7,95044323,95045347
7,67413268,67414292
7,27249149,27250173
7,85702820,85703844
7,134595302,134596326
7,18278949,18279973
7,96847675,96848699
7,14434532,14435556
7,36194596,36195620
7,69148134,69149158
7,16159616,16160640
7,154214773,154215797
7,144087206,144088230
7,121207456,121208480
7,53994499,53995523
7,40129548,40130572
7,158348144,158349168
7,56664938,56665962
7,145849535,145850559
7,109124389,109125413
7,15651510,15652534
7,156113046,156114070
7,28046173,28047197
7,18059052,18060076
7,18742587,18743611
7,69170275,69171299
7,50875483,50876507
7,146500818,146501842
7,86719063,86720087
7,43384898,43385922
7,115743081,115744105
7,55734137,55735161
7,743764,744788
7,140711284,140712308
7,94018535,94019559
7,16990508,16991532
7,117172987,117174011
7,50256616,50257640
7,133372736,133373760
7,124781166,124782190
7,96038261,96039285
7,35549789,35550813
7,145854633,145855657
7,152797142,152798166
7,101827275,101828299
7,49359837,49360861
7,132989124,132990148
7,22826272,22827296
7,106766817,106767841
7,53820402,53821426
7,87807813,87808837
7,121924873,121925897
7,111432087,111433111
7,158681447,158682471
7,111088401,111089425
7,28332799,28333823
7,124080593,124081617
7,20133513,20134537
7,7790643,7791667
7,121668880,121669904
7,66562646,66563670
7,21665993,21667017
7,36872816,36873840
7,56463414,56464438
7,128704559,128705583
7,61820567,61821591
7,49994715,49995739
7,151726789,151727813
7,121353443,121354467
7,94281299,94282323
7,20873665,20874689
7,69709962,69710986
7,114097260,114098284
7,68624375,68625399
7,724906,725930
7,74259810,74260834
7,31058467,31059491
7,83212233,83213257
7,71455164,71456188
7,155206644,155207668
7,136720932,136721956
7,17522916,17523940
7,29152718,29153742
7,20577030,20578054
7,112821310,112822334
7,3830698,3831722
7,42800348,42801372
7,46142665,46143689
7,69447553,69448577
7,94930103,94931127
7,103572106,103573130
7,56525552,56526576
7,44660641,44661665
7,148087609,148088633
7,38146420,38147444
7,126440422,126441446
7,6535765,6536789
7,116970700,116971724
7,24986125,24987149
7,52654260,52655284
7,128727844,128728868
7,28181287,28182311
7,33194561,33195585
7,98506665,98507689
7,15273118,15274142
7,67703182,67704206
7,147131057,147132081
7,116520177,116521201
7,75100737,75101761
7,65541236,65542260
7,17154621,17155645
7,29221905,29222929
7,150749101,150750125
7,119243742,119244766
7,55245811,55246835
7,137226294,137227318
7,62678234,62679258
7,146463436,146464460
7,104048307,104049331
7,36087963,36088987
7,87013129,87014153
7,139336269,139337293
7,143338630,143339654
7,76118261,76119285
7,145409384,145410408
7,120244801,120245825
7,94931613,94932637
7,144156729,144157753
7,131087931,131088955
7,94988832,94989856
7,1747871,1748895
7,7654798,7655822
7,130590148,130591172
7,59820771,59821795
7,87985157,87986181
7,18006623,18007647
7,56571516,56572540
7,64322280,64323304
7,113869350,113870374
7,62190736,62191760
7,99939174,99940198
7,51117031,51118055
7,42636265,42637289
7,151016188,151017212
7,145062505,145063529
7,129523273,129524297
7,91644043,91645067
7,23011807,23012831
7,90064426,90065450
7,17561659,17562683
7,13173064,13174088
7,122964940,122965964
7,60221716,60222740
7,42132981,42134005
7,93779329,93780353
7,149292164,149293188
7,124439980,124441004
7,107549888,107550912
7,17943748,17944772
7,58012297,58013321
7,63533458,63534482
7,54827713,54828737
7,132690764,132691788
7,85898790,85899814
7,24011213,24012237
7,48076157,48077181
7,48136528,48137552
7,31192168,31193192
7,57004285,57005309
7,37193551,37194575
7,80775071,80776095
7,49840253,49841277
7,55420703,55421727
7,135018010,135019034
7,27674389,27675413
7,66007537,66008561
7,158834579,158835603
7,76062796,76063820
7,138940729,138941753
7,609635,610659
7,89755725,89756749
7,143094445,143095469
7,141317834,141318858
7,97428051,97429075
7,12395819,12396843
7,114646392,114647416
7,70126183,70127207
7,39914262,39915286
7,27460974,27461998
7,120922739,120923763
7,74229198,74230222
7,133370838,133371862
7,99560914,99561938
7,83534512,83535536
7,552682,553706
7,113980497,113981521
7,90010488,90011512
7,34776401,34777425
7,28241455,28242479
7,51947934,51948958
7,70823719,70824743
7,140376672,140377696
7,83187320,83188344
7,24019195,24020219
7,114112907,114113931
7,137320331,137321355
7,78234491,78235515
7,72333703,72334727
7,47383946,47384970
7,45144481,45145505
7,63214316,63215340
7,4984160,4985184
7,10190047,10191071
7,101722145,101723169
7,51606963,51607987
7,152373714,152374738
7,71862103,71863127
7,73355584,73356608
7,147537501,147538525
7,57913300,57914324
7,33912429,33913453
7,27570655,27571679
7,19156107,19157131
7,43096262,43097286
7,133966673,133967697
7,99395638,99396662
7,113083156,113084180
7,124212414,124213438
7,128509080,128510104
7,30606264,30607288
7,80908624,80909648
7,65481437,65482461
7,76448121,76449145
7,120931113,120932137
7,93323707,93324731
7,17841233,17842257
7,72107350,72108374
7,113722048,113723072
7,26668284,26669308
7,79400940,79401964
7,113341054,113342078
7,90650246,90651270
7,108321427,108322451
7,13772120,13773144
7,137892939,137893963
7,10624157,10625181
7,127833309,127834333
7,21506002,21507026
7,107989622,107990646
7,98716767,98717791
7,146123764,146124788
7,41107694,41108718
7,19903964,19904988
7,93848635,93849659
7,18495587,18496611
7,149359261,149360285
7,111172177,111173201
7,135651877,135652901
7,106228602,106229626
7,3966588,3967612
7,124207722,124208746
7,76658422,76659446
7,75051436,75052460
7,96075782,96076806
7,129877155,129878179
7,49474656,49475680
7,38371912,38372936
7,98028309,98029333
7,124926094,124927118
7,17945367,17946391
7,124136569,124137593
7,3729324,3730348
7,132341558,132342582
7,27351951,27352975
7,53908829,53909853
7,42457251,42458275
7,33806735,33807759
7,43407385,43408409
7,123816311,123817335
7,103732857,103733881
7,34092956,34093980
7,150823320,150824344
7,84554072,84555096
7,103078499,103079523
7,104409110,104410134
7,80243959,80244983
7,8006314,8007338
7,3008102,3009126
7,1347318,1348342
7,76240805,76241829
7,76094813,76095837
7,7362259,7363283
7,112027716,112028740
7,84675082,84676106
7,42350791,42351815
7,25751398,25752422
7,151019421,151020445
7,27769720,27770744
7,48452170,48453194
7,59480778,59481802
7,101779326,101780350
7,12262729,12263753
7,67171565,67172589
7,100938170,100939194
7,28965476,28966500
7,117240093,117241117
7,153438442,153439466
7,146573474,146574498
7,141196383,141197407
7,60696272,60697296
7,94390889,94391913
7,50343444,50344468
7,58562399,58563423
7,135732151,135733175
7,20708811,20709835
7,143217171,143218195
7,91536121,91537145
7,37037653,37038677
7,16767209,16768233
7,37169115,37170139
7,16100652,16101676
7,23577206,23578230
7,141415994,141417018
7,54022197,54023221
7,78132864,78133888
7,152273078,152274102
7,144303068,144304092
7,17082964,17083988
7,28948168,28949192
7,22061260,22062284
7,73289937,73290961
7,49907245,49908269
7,115106865,115107889
7,156748675,156749699
7,92988877,92989901
7,150995118,150996142
7,133000185,133001209
7,44691726,44692750
7,48206893,48207917
7,93291929,93292953
8,24518536,24519560
8,144377135,144378159
8,55331009,55332033
8,8111265,8112289
8,80456849,80457873
8,36358972,36359996
8,99040284,99041308
8,111583784,111584808
8,336757,337781
8,67291674,67292698
8,13421853,13422877
8,80187821,80188845
8,63882514,63883538
8,70004663,70005687
8,71725283,71726307
8,28071276,28072300
8,24231085,24232109
8,44545457,44546481
8,35418421,35419445
8,18295848,18296872
8,112187368,112188392
8,129319894,129320918
8,11959602,11960626
8,64595865,64596889
8,96222076,96223100
8,13481855,13482879
8,10717540,10718564
8,5911928,5912952
8,2872246,2873270
8,142168852,142169876
8,56457629,56458653
8,110324652,110325676
8,41776358,41777382
8,29375683,29376707
8,7282197,7283221
8,140834635,140835659
8,91999082,92000106
8,120619655,120620679
8,113677758,113678782
8,133054773,133055797
8,91251038,91252062
8,36067441,36068465
8,84542552,84543576
8,20114333,20115357
8,88504583,88505607
8,65565014,65566038
8,68330260,68331284
8,76599962,76600986
8,5458690,5459714
8,116949977,116951001
8,74908559,74909583
8,108456760,108457784
8,48887739,48888763
8,74179651,74180675
8,93509668,93510692
8,100475219,100476243
8,18128125,18129149
8,55601259,55602283
8,30923436,30924460
8,26689222,26690246
8,80017539,80018563
8,65339184,65340208
8,132024180,132025204
8,24223043,24224067
8,68041238,68042262
8,88054078,88055102
8,25988202,25989226
8,66581947,66582971
8,136739555,136740579
8,128369176,128370200
8,88576538,88577562
8,144498365,144499389
8,4584840,4585864
8,23856428,23857452
8,131989685,131990709
8,62168505,62169529
8,4811056,4812080
8,32801531,32802555
8,93124187,93125211
8,93421726,93422750
8,45397490,45398514
8,112339955,112340979
8,74408781,74409805
8,27559619,27560643
8,69392857,69393881
8,128918409,128919433
8,133367569,133368593
8,140156829,140157853
8,130089324,130090348
8,2204693,2205717
8,27537531,27538555
8,9680778,9681802
8,25053563,25054587
8,62676734,62677758
8,34997107,34998131
8,82254408,82255432
8,23221608,23222632
8,87120832,87121856
8,91047315,91048339
8,99700012,99701036
8,72954400,72955424
8,58639172,58640196
8,11244728,11245752
8,15433273,15434297
8,65999615,66000639
8,73448486,73449510
8,44538358,44539382
8,113863888,113864912
8,135078388,135079412
8,74479371,74480395
8,101755006,101756030
8,143065701,143066725
8,13128605,13129629
8,32218934,32219958
8,83371296,83372320
8,101876413,101877437
8,2797361,2798385
8,18309610,18310634
8,97846564,97847588
8,17576539,17577563
8,87301973,87302997
8,123246267,123247291
8,62015150,62016174
8,9233742,9234766
8,15665206,15666230
8,115969466,115970490
8,107946388,107947412
8,8450647,8451671
8,11346693,11347717
8,125344595,125345619
8,41381233,41382257
8,144250607,144251631
8,57187009,57188033
8,5880009,5881033
8,53507408,53508432
8,111017372,111018396
8,80843722,80844746
